Symbol,Date,Open,High,Low,Close,Volume
ABL,30-May-2016,85.96,87.00,85.50,85.86,29000
ABL,31-May-2016,85.20,85.30,84.90,84.98,22000
ABL,01-Jun-2016,85.50,85.50,84.00,84.47,109000
ABL,02-Jun-2016,84.98,85.20,84.98,85.20,3500
ABL,03-Jun-2016,84.90,85.00,84.30,84.31,69000
ABL,06-Jun-2016,85.00,85.00,82.80,82.92,3889000
ABL,07-Jun-2016,83.05,83.40,82.75,83.00,126000
ABL,08-Jun-2016,82.83,83.00,82.50,82.83,94500
ABL,09-Jun-2016,83.00,83.08,82.80,83.00,52000
ABL,10-Jun-2016,82.95,83.00,82.23,82.90,76000
ABL,13-Jun-2016,82.00,83.00,82.00,82.87,18500
ABL,14-Jun-2016,82.85,83.00,82.50,82.94,96500
ABL,15-Jun-2016,83.07,86.49,82.60,84.96,117500
ABL,16-Jun-2016,84.01,89.20,84.00,89.17,2709000
ABL,17-Jun-2016,90.25,93.62,90.00,90.79,205500
ABL,20-Jun-2016,90.49,91.00,88.00,88.03,167000
ABL,21-Jun-2016,87.50,87.50,87.00,87.03,13000
ABL,22-Jun-2016,86.99,88.95,86.99,87.26,9500
ABL,23-Jun-2016,87.00,87.50,87.00,87.17,1500
ABL,24-Jun-2016,85.00,89.90,83.05,85.48,2373500
ABL,27-Jun-2016,85.00,85.25,84.00,84.77,107000
ABL,28-Jun-2016,84.50,84.75,83.51,84.19,336000
ABL,29-Jun-2016,85.50,88.10,85.50,86.98,488500
ABL,30-Jun-2016,87.00,91.00,87.00,89.96,1010500
ABL,04-Jul-2016,87.51,89.35,87.51,87.88,17500
ABL,11-Jul-2016,88.49,88.50,87.00,87.10,30000
ABL,12-Jul-2016,87.50,87.99,87.00,87.66,86000
ABL,13-Jul-2016,87.90,88.00,86.49,86.80,59000
ABL,14-Jul-2016,86.99,87.50,86.99,87.50,21500
ABL,15-Jul-2016,87.02,87.90,87.00,87.35,63000
ABL,18-Jul-2016,86.51,86.56,86.51,86.56,2000
ABL,19-Jul-2016,87.00,88.15,87.00,87.75,69000
ABL,20-Jul-2016,87.99,89.00,87.90,88.05,105000
ABL,21-Jul-2016,88.00,88.00,87.31,87.61,18000
ABL,22-Jul-2016,88.00,88.50,86.80,87.02,2101000
ABL,25-Jul-2016,87.50,87.50,86.80,86.87,37000
ABL,26-Jul-2016,86.65,89.00,86.65,87.22,1080500
ABL,27-Jul-2016,87.25,89.80,87.25,89.00,208000
ABL,28-Jul-2016,89.40,90.00,88.95,89.31,203000
ABL,29-Jul-2016,89.00,90.00,89.00,89.30,92000
ABL,01-Aug-2016,90.00,92.00,89.02,91.85,839500
ABL,02-Aug-2016,92.00,94.00,92.00,92.97,238000
ABL,03-Aug-2016,93.00,93.00,90.25,90.77,132000
ABL,04-Aug-2016,90.99,91.30,89.50,90.00,52500
ABL,05-Aug-2016,90.00,91.00,90.00,91.00,20500
ABL,08-Aug-2016,91.50,92.00,91.00,91.10,54000
ABL,09-Aug-2016,90.50,93.21,90.50,92.60,387500
ABL,10-Aug-2016,92.50,95.10,92.50,92.98,572500
ABL,11-Aug-2016,92.68,93.50,92.25,93.32,62500
ABL,12-Aug-2016,93.00,93.98,93.00,93.52,276500
ABL,15-Aug-2016,93.99,95.20,93.99,94.81,117000
ABL,16-Aug-2016,94.50,96.71,94.50,96.61,508000
ABL,17-Aug-2016,97.00,98.00,96.50,97.42,276500
ABL,18-Aug-2016,98.05,98.40,97.10,97.33,2740000
ABL,19-Aug-2016,96.50,97.90,95.50,97.61,141500
ABL,22-Aug-2016,97.50,98.00,96.01,96.01,96500
ABL,23-Aug-2016,97.00,97.20,97.00,97.00,21000
ABL,24-Aug-2016,96.51,96.69,95.60,96.03,34000
ABL,25-Aug-2016,96.00,96.00,95.62,95.83,8000
ABL,26-Aug-2016,96.00,98.90,96.00,96.29,1192000
ABL,29-Aug-2016,97.30,97.78,96.55,97.24,64000
ABL,30-Aug-2016,96.55,96.80,96.49,96.50,9500
ABL,31-Aug-2016,96.99,96.99,96.00,96.07,160000
ABL,01-Sep-2016,96.01,96.10,96.01,96.10,73000
ABL,02-Sep-2016,96.00,96.05,96.00,96.00,138000
ABL,05-Sep-2016,96.00,96.50,96.00,96.00,60000
ABL,06-Sep-2016,96.00,97.50,96.00,97.25,74500
ABL,07-Sep-2016,97.50,97.50,97.01,97.25,34000
ABL,08-Sep-2016,97.25,97.50,97.00,97.50,8000
ABL,09-Sep-2016,97.00,97.50,97.00,97.05,1183000
ABL,15-Sep-2016,97.00,97.00,96.00,96.00,32500
ABL,16-Sep-2016,97.00,97.00,96.00,96.00,129500
ABL,19-Sep-2016,96.00,96.05,96.00,96.00,131500
ABL,20-Sep-2016,96.00,96.89,96.00,96.10,82000
ABL,21-Sep-2016,96.00,96.50,96.00,96.00,334500
ABL,22-Sep-2016,95.50,97.99,95.50,97.30,73000
ABL,23-Sep-2016,97.00,98.05,96.50,97.32,363500
ABL,26-Sep-2016,97.50,98.20,97.20,98.00,265500
ABL,27-Sep-2016,98.00,98.00,96.50,96.58,36500
ABL,28-Sep-2016,96.50,97.00,96.50,96.51,37500
ABL,29-Sep-2016,96.50,98.00,96.50,97.85,135500
ABL,30-Sep-2016,97.85,98.50,97.07,98.17,41500
